date,metrics,Close,count,filter_count
2021-02-09,4.782903083667241e-06,46481.105469,40583,13778
2021-02-10,5.114019079782058e-06,44918.183594,32922,9915
2021-02-11,6.130509339758429e-06,47909.332031,29398,10669
2021-02-12,4.461225785926931e-06,47504.851563,27926,10438
2021-02-13,3.5057267098076543e-06,47105.515625,21345,7013
2021-02-14,6.011431000017118e-06,48717.289063,24643,7504
2021-02-15,1.2840364956502145e-06,47945.058594,23209,7736
2021-02-16,1.3260666716792625e-05,49199.871094,32725,12031
2021-02-17,7.55104619593596e-06,52149.007813,35053,12777
2021-02-18,8.931182287272468e-06,51679.796875,25938,8838
2021-02-19,5.679192526127661e-06,55888.132813,38287,13666
2021-02-20,2.8268453541644216e-06,56099.519531,30250,9104
2021-02-21,6.909868904590594e-06,57539.945313,24808,7465
2021-02-22,1.7126711327486696e-06,54207.320313,30906,9839
2021-02-23,2.8038531175564185e-06,48824.425781,36385,11726
2021-02-24,6.6928066145344415e-06,49705.332031,31251,9543
2021-02-25,3.39850906519966e-06,47093.851563,25737,8082
2021-02-26,5.576120781354284e-07,46339.761719,24179,7851
2021-02-27,3.6773036680628885e-06,46188.453125,19359,5914
2021-02-28,1.9125098688981875e-06,45137.769531,21835,6511
2021-03-01,7.055127625560431e-06,49631.242188,26088,8862
2021-03-02,1.632106810487656e-05,48378.988281,22592,7521
2021-03-03,1.3104360957646074e-05,50538.242188,22266,7581
2021-03-04,3.7049365069425486e-06,48561.167969,20532,6664
2021-03-05,2.256039950306101e-06,48927.304688,20504,6978
2021-03-06,8.459277266638329e-06,48912.382813,16862,5002
2021-03-07,4.968257179486461e-06,51206.691406,17109,5168
2021-03-08,-3.48474024670446e-07,52246.523438,23649,6775
2021-03-09,3.014442089606517e-06,54824.117188,24702,8219
2021-03-10,4.392441535916603e-06,56008.550781,25913,8304
2021-03-11,6.864585246903009e-06,57805.121094,26686,7783
2021-03-12,4.632996257093025e-06,57332.089844,24602,7792
2021-03-13,4.352344805552819e-06,61243.085938,33898,10789
2021-03-14,3.86429099776841e-06,59302.316406,21937,6802
2021-03-15,2.345678476834917e-06,55907.199219,25135,8651
