date,metrics,Close,count,filter_count
2021-08-06,3805,42816.5,23296,7857
2021-08-07,3532,44555.800781,20381,6511
2021-08-08,3185,43798.117188,19781,6251
2021-08-09,4675,46365.402344,26875,9231
2021-08-10,4106,45585.03125,24673,8283
2021-08-11,4222,45593.636719,22408,7707
2021-08-12,2816,44428.289063,21474,7165
2021-08-13,3796,47793.320313,23059,7373
2021-08-14,2731,47096.945313,18841,5694
2021-08-15,2480,47047.003906,17741,5417
2021-08-16,3313,46004.484375,20277,6806
2021-08-17,2493,44695.359375,20631,6613
2021-08-18,2760,44801.1875,21605,6981
2021-08-19,2870,46717.578125,21879,7466
2021-08-20,4823,49339.175781,23905,8245
2021-08-21,3220,48905.492188,18060,5995
2021-08-22,2481,49321.652344,16486,5313
2021-08-23,6878,49546.148438,28644,10384
2021-08-24,3639,47706.117188,22872,8143
2021-08-25,2971,48960.789063,21171,7397
2021-08-26,2587,46942.21875,20639,7057
2021-08-27,3341,49058.667969,21216,7247
2021-08-28,2775,48902.402344,16994,5245
2021-08-29,2186,48829.832031,16883,5165
2021-08-30,2108,47054.984375,19248,6491
2021-08-31,2456,47166.6875,19623,6725
2021-09-01,3592,48847.027344,21696,7418
2021-09-02,4190,49327.722656,23036,7751
2021-09-03,3462,50025.375,22143,7499
2021-09-04,2498,49944.625,17472,5502
2021-09-05,2841,51753.410156,18890,5936
2021-09-06,4826,52633.535156,23389,7784
2021-09-07,4279,46811.128906,40770,14225
2021-09-08,1959,46091.390625,29575,10277
2021-09-09,3108,46391.421875,24364,8260
2021-09-10,2349,44883.910156,22552,7529
2021-09-11,1999,45201.457031,18088,5690
2021-09-12,2569,46063.269531,17245,5399
2021-09-13,2676,44963.074219,24518,8088
2021-09-14,4189,47092.492188,23375,8300
2021-09-15,4227,48176.347656,22898,8461
2021-09-16,3261,47783.359375,22227,7490
2021-09-17,2425,47267.519531,21008,6788
2021-09-18,2509,48278.363281,18124,5375
2021-09-19,1888,47260.21875,16251,4945
2021-09-20,579,42843.800781,26859,8624
2021-09-21,1693,40693.675781,25950,8547
2021-09-22,2731,43574.507813,24574,7990
2021-09-23,3694,44895.097656,24703,7758
2021-09-24,415,42839.75,34318,11225
2021-09-25,1618,42716.59375,20636,5906
2021-09-26,1984,43208.539063,19248,5704
2021-09-27,2855,42235.730469,22956,7416
2021-09-28,2192,41034.542969,23169,7421
2021-09-29,2601,41564.363281,22172,7202
2021-09-30,3524,43790.894531,22774,7631
2021-10-01,5380,48116.941406,28339,9467
2021-10-02,3097,47711.488281,18661,5693
2021-10-03,2822,48199.953125,18517,5590
2021-10-04,4939,49112.902344,26702,8911
2021-10-05,6353,51514.8125,29281,10157
2021-10-06,7289,55361.449219,34326,11445
2021-10-07,4986,53805.984375,25568,8686
2021-10-08,4513,53967.847656,23129,7993
2021-10-09,3183,54968.222656,18996,5843
2021-10-10,3180,54771.578125,18833,5910
2021-10-11,5285,57484.789063,27645,9373
2021-10-12,3985,56041.058594,26118,9059
2021-10-13,3305,57401.097656,26942,9884
2021-10-14,4238,57321.523438,27678,10112
2021-10-15,10110,61593.949219,43568,15350
2021-10-16,4328,60892.179688,24882,7765
2021-10-17,2965,61553.617188,23646,6921
2021-10-18,5534,62026.078125,29843,10414
2021-10-19,7511,64261.992188,37924,13289
2021-10-20,10960,65992.835938,51376,16103
2021-10-21,4916,62210.171875,32514,11300
2021-10-22,3815,60692.265625,27659,9435
2021-10-23,2974,61393.617188,21515,6756
2021-10-24,2451,60930.835938,20842,5881
